dep,semaine_glissante,pop,P,T,tx_pos
86,2021-01-04-2021-01-10,437398,444,9129,4.86
86,2021-01-05-2021-01-11,437398,453,8890,5.1
86,2021-01-06-2021-01-12,437398,472,9014,5.24
86,2021-01-07-2021-01-13,437398,470,9264,5.07
86,2021-01-08-2021-01-14,437398,506,9881,5.12
86,2021-01-09-2021-01-15,437398,529,10377,5.1
86,2021-01-10-2021-01-16,437398,542,10679,5.08
86,2021-01-11-2021-01-17,437398,545,10670,5.11
86,2021-01-12-2021-01-18,437398,587,11229,5.23
86,2021-01-13-2021-01-19,437398,588,11357,5.18
86,2021-01-14-2021-01-20,437398,613,11339,5.41
86,2021-01-15-2021-01-21,437398,664,11487,5.78
86,2021-01-16-2021-01-22,437398,667,11552,5.77
86,2021-01-17-2021-01-23,437398,676,11487,5.88
86,2021-01-18-2021-01-24,437398,679,11507,5.9
86,2021-01-19-2021-01-25,437398,767,11821,6.49
86,2021-01-20-2021-01-26,437398,836,12057,6.93
86,2021-01-21-2021-01-27,437398,846,12389,6.83
86,2021-01-22-2021-01-28,437398,847,13021,6.5
86,2021-01-23-2021-01-29,437398,838,13496,6.21
86,2021-01-24-2021-01-30,437398,829,13681,6.06
86,2021-01-25-2021-01-31,437398,824,13692,6.02
86,2021-01-26-2021-02-01,437398,761,13531,5.62
86,2021-01-27-2021-02-02,437398,762,13522,5.64
86,2021-01-28-2021-02-03,437398,769,13867,5.55
86,2021-01-29-2021-02-04,437398,796,13931,5.71
86,2021-01-30-2021-02-05,437398,805,14262,5.64
86,2021-01-31-2021-02-06,437398,810,14323,5.66
86,2021-02-01-2021-02-07,437398,816,14320,5.7
86,2021-02-02-2021-02-08,437398,813,14040,5.79
86,2021-02-03-2021-02-09,437398,771,13833,5.57
86,2021-02-04-2021-02-10,437398,708,13249,5.34
86,2021-02-05-2021-02-11,437398,621,12731,4.88
86,2021-02-06-2021-02-12,437398,595,12327,4.83
86,2021-02-07-2021-02-13,437398,572,12034,4.75
86,2021-02-08-2021-02-14,437398,577,12060,4.78
86,2021-02-09-2021-02-15,437398,576,11861,4.86
86,2021-02-10-2021-02-16,437398,585,11619,5.03
86,2021-02-11-2021-02-17,437398,617,11537,5.35
86,2021-02-12-2021-02-18,437398,627,11224,5.59
86,2021-02-13-2021-02-19,437398,660,11126,5.93
86,2021-02-14-2021-02-20,437398,697,11107,6.28
86,2021-02-15-2021-02-21,437398,688,11071,6.21
86,2021-02-16-2021-02-22,437398,765,11080,6.9
86,2021-02-17-2021-02-23,437398,806,11314,7.12
86,2021-02-18-2021-02-24,437398,877,11701,7.5
86,2021-02-19-2021-02-25,437398,883,11927,7.4
86,2021-02-20-2021-02-26,437398,854,12256,6.97
86,2021-02-21-2021-02-27,437398,854,12437,6.87
86,2021-02-22-2021-02-28,437398,853,12397,6.88
86,2021-02-23-2021-03-01,437398,774,12350,6.27
86,2021-02-24-2021-03-02,437398,775,12658,6.12
86,2021-02-25-2021-03-03,437398,746,12959,5.76
86,2021-02-26-2021-03-04,437398,759,13467,5.64
86,2021-02-27-2021-03-05,437398,785,14312,5.48
86,2021-02-28-2021-03-06,437398,805,14468,5.56
86,2021-03-01-2021-03-07,437398,823,14701,5.6
86,2021-03-02-2021-03-08,437398,841,14756,5.7
86,2021-03-03-2021-03-09,437398,846,15093,5.61
86,2021-03-04-2021-03-10,437398,865,15041,5.75
86,2021-03-05-2021-03-11,437398,884,15878,5.57
86,2021-03-06-2021-03-12,437398,917,16532,5.55
86,2021-03-07-2021-03-13,437398,907,16785,5.4
86,2021-03-08-2021-03-14,437398,892,16601,5.37
86,2021-03-09-2021-03-15,437398,976,16939,5.76
86,2021-03-10-2021-03-16,437398,961,17539,5.48
86,2021-03-11-2021-03-17,437398,953,17488,5.45
86,2021-03-12-2021-03-18,437398,958,16547,5.79
86,2021-03-13-2021-03-19,437398,963,16310,5.9
86,2021-03-14-2021-03-20,437398,948,16125,5.88
86,2021-03-15-2021-03-21,437398,954,16061,5.94
86,2021-03-16-2021-03-22,437398,902,15534,5.81
86,2021-03-17-2021-03-23,437398,901,15020,6.0
86,2021-03-18-2021-03-24,437398,923,15341,6.02
86,2021-03-19-2021-03-25,437398,940,16016,5.87
86,2021-03-20-2021-03-26,437398,923,16402,5.63
86,2021-03-21-2021-03-27,437398,981,16653,5.89
86,2021-03-22-2021-03-28,437398,979,16772,5.84
86,2021-03-23-2021-03-29,437398,1045,17554,5.95
86,2021-03-24-2021-03-30,437398,1086,18155,5.98
86,2021-03-25-2021-03-31,437398,1129,18351,6.15
86,2021-03-26-2021-04-01,437398,1163,19202,6.06
86,2021-03-27-2021-04-02,437398,1185,19595,6.05
86,2021-03-28-2021-04-03,437398,1167,19945,5.85
86,2021-03-29-2021-04-04,437398,1163,19947,5.83
86,2021-03-30-2021-04-05,437398,989,16985,5.82
86,2021-03-31-2021-04-06,437398,1062,16966,6.26
86,2021-04-01-2021-04-07,437398,1035,16731,6.19
86,2021-04-02-2021-04-08,437398,1049,15572,6.74
86,2021-04-03-2021-04-09,437398,1084,14779,7.33
87,2020-05-13-2020-05-19,370774,5,1014,0.49
87,2020-05-14-2020-05-20,370774,4,1017,0.39
87,2020-05-15-2020-05-21,370774,4,918,0.44
87,2020-05-16-2020-05-22,370774,4,789,0.51
87,2020-05-17-2020-05-23,370774,3,761,0.39
87,2020-05-18-2020-05-24,370774,3,692,0.43
87,2020-05-19-2020-05-25,370774,3,704,0.43
87,2020-05-20-2020-05-26,370774,2,839,0.24
87,2020-05-21-2020-05-27,370774,4,843,0.47
87,2020-05-22-2020-05-28,370774,4,1105,0.36
87,2020-05-23-2020-05-29,370774,6,1140,0.53
87,2020-05-24-2020-05-30,370774,6,1156,0.52
87,2020-05-25-2020-05-31,370774,6,1157,0.52
87,2020-05-26-2020-06-01,370774,5,998,0.5
87,2020-05-27-2020-06-02,370774,8,1009,0.79
87,2020-05-28-2020-06-03,370774,6,1041,0.58
87,2020-05-29-2020-06-04,370774,6,882,0.68
87,2020-05-30-2020-06-05,370774,5,854,0.59
87,2020-05-31-2020-06-06,370774,5,839,0.6
87,2020-06-01-2020-06-07,370774,5,837,0.6
87,2020-06-02-2020-06-08,370774,5,929,0.54
87,2020-06-03-2020-06-09,370774,1,739,0.14
87,2020-06-04-2020-06-10,370774,1,869,0.12
87,2020-06-05-2020-06-11,370774,1,833,0.12
87,2020-06-06-2020-06-12,370774,2,819,0.24
87,2020-06-07-2020-06-13,370774,2,798,0.25
87,2020-06-08-2020-06-14,370774,2,791,0.25
87,2020-06-09-2020-06-15,370774,2,769,0.26
87,2020-06-10-2020-06-16,370774,2,808,0.25
87,2020-06-11-2020-06-17,370774,2,586,0.34
87,2020-06-12-2020-06-18,370774,2,602,0.33
87,2020-06-13-2020-06-19,370774,0,622,0.0
87,2020-06-14-2020-06-20,370774,0,624,0.0
87,2020-06-15-2020-06-21,370774,0,621,0.0
87,2020-06-16-2020-06-22,370774,0,681,0.0
87,2020-06-17-2020-06-23,370774,0,700,0.0
87,2020-06-18-2020-06-24,370774,1,716,0.14
87,2020-06-19-2020-06-25,370774,1,804,0.12
87,2020-06-20-2020-06-26,370774,1,765,0.13
87,2020-06-21-2020-06-27,370774,1,791,0.13
87,2020-06-22-2020-06-28,370774,1,796,0.13
87,2020-06-23-2020-06-29,370774,1,766,0.13
87,2020-06-24-2020-06-30,370774,1,772,0.13
87,2020-06-25-2020-07-01,370774,0,793,0.0
87,2020-06-26-2020-07-02,370774,0,727,0.0
87,2020-06-27-2020-07-03,370774,0,756,0.0
87,2020-06-28-2020-07-04,370774,4,777,0.51
87,2020-06-29-2020-07-05,370774,4,776,0.52
87,2020-06-30-2020-07-06,370774,4,821,0.49
87,2020-07-01-2020-07-07,370774,5,834,0.6
87,2020-07-02-2020-07-08,370774,5,841,0.59
87,2020-07-03-2020-07-09,370774,5,869,0.58
87,2020-07-04-2020-07-10,370774,5,911,0.55
87,2020-07-05-2020-07-11,370774,1,919,0.11
87,2020-07-06-2020-07-12,370774,1,924,0.11
87,2020-07-07-2020-07-13,370774,1,931,0.11
87,2020-07-08-2020-07-14,370774,0,756,0.0
87,2020-07-09-2020-07-15,370774,0,814,0.0
87,2020-07-10-2020-07-16,370774,3,904,0.33
87,2020-07-11-2020-07-17,370774,5,944,0.53
87,2020-07-12-2020-07-18,370774,6,980,0.61
87,2020-07-13-2020-07-19,370774,6,991,0.61
87,2020-07-14-2020-07-20,370774,7,1044,0.67
87,2020-07-15-2020-07-21,370774,7,1270,0.55
87,2020-07-16-2020-07-22,370774,9,1329,0.68
87,2020-07-17-2020-07-23,370774,6,1335,0.45
87,2020-07-18-2020-07-24,370774,7,1392,0.5
87,2020-07-19-2020-07-25,370774,6,1410,0.43
87,2020-07-20-2020-07-26,370774,6,1393,0.43
87,2020-07-21-2020-07-27,370774,7,1418,0.49
87,2020-07-22-2020-07-28,370774,11,1482,0.74
87,2020-07-23-2020-07-29,370774,9,1551,0.58
87,2020-07-24-2020-07-30,370774,10,1697,0.59
87,2020-07-25-2020-07-31,370774,9,1757,0.51
87,2020-07-26-2020-08-01,370774,10,1820,0.55
87,2020-07-27-2020-08-02,370774,10,1829,0.55
87,2020-07-28-2020-08-03,370774,8,1886,0.42
87,2020-07-29-2020-08-04,370774,5,1977,0.25
87,2020-07-30-2020-08-05,370774,6,1926,0.31
87,2020-07-31-2020-08-06,370774,7,1869,0.37
87,2020-08-01-2020-08-07,370774,7,1888,0.37
87,2020-08-02-2020-08-08,370774,6,1853,0.32
87,2020-08-03-2020-08-09,370774,6,1847,0.32
87,2020-08-04-2020-08-10,370774,9,1893,0.48
87,2020-08-05-2020-08-11,370774,11,1758,0.63
87,2020-08-06-2020-08-12,370774,11,1813,0.61
87,2020-08-07-2020-08-13,370774,11,1896,0.58
87,2020-08-08-2020-08-14,370774,14,2043,0.69
87,2020-08-09-2020-08-15,370774,15,1897,0.79
87,2020-08-10-2020-08-16,370774,17,1923,0.88
87,2020-08-11-2020-08-17,370774,18,2059,0.87
87,2020-08-12-2020-08-18,370774,18,2258,0.8
87,2020-08-13-2020-08-19,370774,21,2433,0.86
87,2020-08-14-2020-08-20,370774,22,2478,0.89
87,2020-08-15-2020-08-21,370774,26,2570,1.01
87,2020-08-16-2020-08-22,370774,29,3041,0.95
87,2020-08-17-2020-08-23,370774,27,3020,0.89
87,2020-08-18-2020-08-24,370774,28,3042,0.92
87,2020-08-19-2020-08-25,370774,32,3082,1.04
87,2020-08-20-2020-08-26,370774,45,3135,1.44
87,2020-08-21-2020-08-27,370774,60,3329,1.8
87,2020-08-22-2020-08-28,370774,80,3814,2.1
87,2020-08-23-2020-08-29,370774,90,3758,2.39
87,2020-08-24-2020-08-30,370774,98,3974,2.47
87,2020-08-25-2020-08-31,370774,117,4378,2.67
87,2020-08-26-2020-09-01,370774,125,4607,2.71
87,2020-08-27-2020-09-02,370774,123,4755,2.59
87,2020-08-28-2020-09-03,370774,132,5041,2.62
87,2020-08-29-2020-09-04,370774,138,4823,2.86
87,2020-08-30-2020-09-05,370774,141,4796,2.94
87,2020-08-31-2020-09-06,370774,134,4593,2.92
87,2020-09-01-2020-09-07,370774,135,4542,2.97
87,2020-09-02-2020-09-08,370774,155,4501,3.44
87,2020-09-03-2020-09-09,370774,167,4658,3.59
87,2020-09-04-2020-09-10,370774,188,4837,3.89
87,2020-09-05-2020-09-11,370774,185,5223,3.54
87,2020-09-06-2020-09-12,370774,182,5423,3.36
87,2020-09-07-2020-09-13,370774,186,5432,3.42
87,2020-09-08-2020-09-14,370774,193,5542,3.48
87,2020-09-09-2020-09-15,370774,204,5947,3.43
87,2020-09-10-2020-09-16,370774,239,6177,3.87
87,2020-09-11-2020-09-17,370774,230,6043,3.81
87,2020-09-12-2020-09-18,370774,237,5803,4.08
87,2020-09-13-2020-09-19,370774,245,5637,4.35
87,2020-09-14-2020-09-20,370774,246,5632,4.37
87,2020-09-15-2020-09-21,370774,277,5765,4.8
87,2020-09-16-2020-09-22,370774,292,5640,5.18
87,2020-09-17-2020-09-23,370774,279,5576,5.0
87,2020-09-18-2020-09-24,370774,294,5540,5.31
87,2020-09-19-2020-09-25,370774,307,5710,5.38
87,2020-09-20-2020-09-26,370774,305,5716,5.34
87,2020-09-21-2020-09-27,370774,303,5715,5.3
87,2020-09-22-2020-09-28,370774,287,5465,5.25
87,2020-09-23-2020-09-29,370774,275,5542,4.96
87,2020-09-24-2020-09-30,370774,266,5422,4.91
87,2020-09-25-2020-10-01,370774,271,5262,5.15
87,2020-09-26-2020-10-02,370774,259,5165,5.01
87,2020-09-27-2020-10-03,370774,285,5283,5.39
87,2020-09-28-2020-10-04,370774,285,5287,5.39
87,2020-09-29-2020-10-05,370774,312,5423,5.75
87,2020-09-30-2020-10-06,370774,344,5373,6.4
87,2020-10-01-2020-10-07,370774,380,5522,6.88
87,2020-10-02-2020-10-08,370774,414,5768,7.18
87,2020-10-03-2020-10-09,370774,485,6004,8.08
87,2020-10-04-2020-10-10,370774,503,6134,8.2
87,2020-10-05-2020-10-11,370774,512,6150,8.33
87,2020-10-06-2020-10-12,370774,560,6547,8.55
87,2020-10-07-2020-10-13,370774,607,6912,8.78
87,2020-10-08-2020-10-14,370774,646,7088,9.11
87,2020-10-09-2020-10-15,370774,659,7346,8.97
87,2020-10-10-2020-10-16,370774,688,7734,8.9
87,2020-10-11-2020-10-17,370774,704,7971,8.83
87,2020-10-12-2020-10-18,370774,712,7977,8.93
87,2020-10-13-2020-10-19,370774,761,7892,9.64
87,2020-10-14-2020-10-20,370774,791,7908,10.0
87,2020-10-15-2020-10-21,370774,884,8470,10.44
87,2020-10-16-2020-10-22,370774,976,8979,10.87
87,2020-10-17-2020-10-23,370774,1100,9711,11.33
87,2020-10-18-2020-10-24,370774,1168,9891,11.81
87,2020-10-19-2020-10-25,370774,1159,9908,11.7
87,2020-10-20-2020-10-26,370774,1264,10669,11.85
87,2020-10-21-2020-10-27,370774,1347,11071,12.17
87,2020-10-22-2020-10-28,370774,1386,11168,12.41
87,2020-10-23-2020-10-29,370774,1428,11301,12.64
87,2020-10-24-2020-10-30,370774,1442,11412,12.64
87,2020-10-25-2020-10-31,370774,1421,11441,12.42
87,2020-10-26-2020-11-01,370774,1431,11446,12.5
87,2020-10-27-2020-11-02,370774,1427,11201,12.74
87,2020-10-28-2020-11-03,370774,1389,10925,12.71
87,2020-10-29-2020-11-04,370774,1296,10484,12.36
87,2020-10-30-2020-11-05,370774,1240,10516,11.79
87,2020-10-31-2020-11-06,370774,1099,9956,11.04
87,2020-11-01-2020-11-07,370774,1066,9801,10.88
87,2020-11-02-2020-11-08,370774,1055,9794,10.77
87,2020-11-03-2020-11-09,370774,1002,9444,10.61
87,2020-11-04-2020-11-10,370774,905,9403,9.62
87,2020-11-05-2020-11-11,370774,758,8219,9.22
87,2020-11-06-2020-11-12,370774,715,8080,8.85
87,2020-11-07-2020-11-13,370774,671,7933,8.46
87,2020-11-08-2020-11-14,370774,630,7712,8.17
87,2020-11-09-2020-11-15,370774,633,7703,8.22
87,2020-11-10-2020-11-16,370774,530,7181,7.38
87,2020-11-11-2020-11-17,370774,504,6930,7.27
87,2020-11-12-2020-11-18,370774,533,7535,7.07
87,2020-11-13-2020-11-19,370774,456,6721,6.78
87,2020-11-14-2020-11-20,370774,417,6114,6.82
87,2020-11-15-2020-11-21,370774,386,5911,6.53
87,2020-11-16-2020-11-22,370774,380,5874,6.47
87,2020-11-17-2020-11-23,370774,335,5434,6.16
87,2020-11-18-2020-11-24,370774,333,5184,6.42
87,2020-11-19-2020-11-25,370774,383,5376,7.12
87,2020-11-20-2020-11-26,370774,374,5518,6.78
87,2020-11-21-2020-11-27,370774,360,5652,6.37
87,2020-11-22-2020-11-28,370774,371,5699,6.51
87,2020-11-23-2020-11-29,370774,373,5713,6.53
87,2020-11-24-2020-11-30,370774,375,5754,6.52
87,2020-11-25-2020-12-01,370774,377,5669,6.65
87,2020-11-26-2020-12-02,370774,403,5766,6.99
87,2020-11-27-2020-12-03,370774,400,5594,7.15
87,2020-11-28-2020-12-04,370774,428,5648,7.58
87,2020-11-29-2020-12-05,370774,429,5690,7.54
87,2020-11-30-2020-12-06,370774,420,5669,7.41
87,2020-12-01-2020-12-07,370774,435,5865,7.42
87,2020-12-02-2020-12-08,370774,461,6059,7.61
87,2020-12-03-2020-12-09,370774,411,6167,6.66
87,2020-12-04-2020-12-10,370774,427,6104,7.0
87,2020-12-05-2020-12-11,370774,418,6239,6.7
87,2020-12-06-2020-12-12,370774,431,6289,6.85
87,2020-12-07-2020-12-13,370774,434,6283,6.91
87,2020-12-08-2020-12-14,370774,433,6361,6.81
87,2020-12-09-2020-12-15,370774,421,6662,6.32
87,2020-12-10-2020-12-16,370774,415,6942,5.98
87,2020-12-11-2020-12-17,370774,416,7264,5.73
87,2020-12-12-2020-12-18,370774,409,7830,5.22
87,2020-12-13-2020-12-19,370774,399,8445,4.72
87,2020-12-14-2020-12-20,370774,397,8451,4.7
87,2020-12-15-2020-12-21,370774,368,9901,3.72
87,2020-12-16-2020-12-22,370774,315,11438,2.75
87,2020-12-17-2020-12-23,370774,294,12942,2.27
87,2020-12-18-2020-12-24,370774,262,13956,1.88
87,2020-12-19-2020-12-25,370774,211,12397,1.7
87,2020-12-20-2020-12-26,370774,217,12093,1.79
87,2020-12-21-2020-12-27,370774,223,12089,1.84
87,2020-12-22-2020-12-28,370774,233,10616,2.19
87,2020-12-23-2020-12-29,370774,256,9278,2.76
87,2020-12-24-2020-12-30,370774,295,8185,3.6
87,2020-12-25-2020-12-31,370774,342,7440,4.6
87,2020-12-26-2021-01-01,370774,345,7438,4.64
87,2020-12-27-2021-01-02,370774,358,7679,4.66
87,2020-12-28-2021-01-03,370774,356,7681,4.63
87,2020-12-29-2021-01-04,370774,395,7694,5.13
87,2020-12-30-2021-01-05,370774,440,7519,5.85
87,2020-12-31-2021-01-06,370774,434,7069,6.14
87,2021-01-01-2021-01-07,370774,419,7321,5.72
87,2021-01-02-2021-01-08,370774,480,8575,5.6
87,2021-01-03-2021-01-09,370774,471,8361,5.63
87,2021-01-04-2021-01-10,370774,465,8350,5.57
87,2021-01-05-2021-01-11,370774,436,8336,5.23
87,2021-01-06-2021-01-12,370774,414,8451,4.9
87,2021-01-07-2021-01-13,370774,419,8507,4.93
87,2021-01-08-2021-01-14,370774,434,8294,5.23
87,2021-01-09-2021-01-15,370774,453,8440,5.37
87,2021-01-10-2021-01-16,370774,467,8348,5.59
87,2021-01-11-2021-01-17,370774,475,8368,5.68
87,2021-01-12-2021-01-18,370774,489,8130,6.01
87,2021-01-13-2021-01-19,370774,470,7827,6.0
87,2021-01-14-2021-01-20,370774,487,7860,6.2
87,2021-01-15-2021-01-21,370774,451,7722,5.84
87,2021-01-16-2021-01-22,370774,442,7686,5.75
87,2021-01-17-2021-01-23,370774,442,7742,5.71
87,2021-01-18-2021-01-24,370774,442,7736,5.71
87,2021-01-19-2021-01-25,370774,466,7838,5.95
87,2021-01-20-2021-01-26,370774,518,8051,6.43
87,2021-01-21-2021-01-27,370774,495,8095,6.11
87,2021-01-22-2021-01-28,370774,556,8475,6.56
87,2021-01-23-2021-01-29,370774,585,9070,6.45
87,2021-01-24-2021-01-30,370774,587,9272,6.33
87,2021-01-25-2021-01-31,370774,585,9255,6.32
87,2021-01-26-2021-02-01,370774,603,9419,6.4
87,2021-01-27-2021-02-02,370774,603,9514,6.34
87,2021-01-28-2021-02-03,370774,654,9754,6.7
87,2021-01-29-2021-02-04,370774,632,9901,6.38
87,2021-01-30-2021-02-05,370774,634,9961,6.36
87,2021-01-31-2021-02-06,370774,633,10300,6.15
87,2021-02-01-2021-02-07,370774,635,10309,6.16
87,2021-02-02-2021-02-08,370774,594,10133,5.86
87,2021-02-03-2021-02-09,370774,539,10212,5.28
87,2021-02-04-2021-02-10,370774,491,9974,4.92
87,2021-02-05-2021-02-11,370774,464,9660,4.8
87,2021-02-06-2021-02-12,370774,428,9323,4.59
87,2021-02-07-2021-02-13,370774,417,8816,4.73
87,2021-02-08-2021-02-14,370774,409,8797,4.65
87,2021-02-09-2021-02-15,370774,406,8579,4.73
87,2021-02-10-2021-02-16,370774,410,8048,5.09
87,2021-02-11-2021-02-17,370774,407,7942,5.12
87,2021-02-12-2021-02-18,370774,411,8469,4.85
87,2021-02-13-2021-02-19,370774,421,8414,5.0
87,2021-02-14-2021-02-20,370774,421,8309,5.07
87,2021-02-15-2021-02-21,370774,429,8318,5.16
87,2021-02-16-2021-02-22,370774,417,8192,5.09
87,2021-02-17-2021-02-23,370774,420,8303,5.06
87,2021-02-18-2021-02-24,370774,419,8619,4.86
87,2021-02-19-2021-02-25,370774,421,8055,5.23
87,2021-02-20-2021-02-26,370774,402,7990,5.03
87,2021-02-21-2021-02-27,370774,401,8185,4.9
87,2021-02-22-2021-02-28,370774,395,8158,4.84
87,2021-02-23-2021-03-01,370774,396,8252,4.8
87,2021-02-24-2021-03-02,370774,391,8347,4.68
87,2021-02-25-2021-03-03,370774,379,7942,4.77
87,2021-02-26-2021-03-04,370774,384,8494,4.52
87,2021-02-27-2021-03-05,370774,387,9309,4.16
87,2021-02-28-2021-03-06,370774,389,9228,4.22
87,2021-03-01-2021-03-07,370774,388,9240,4.2
87,2021-03-02-2021-03-08,370774,406,10150,4.0
87,2021-03-03-2021-03-09,370774,410,10111,4.05
87,2021-03-04-2021-03-10,370774,444,10173,4.36
87,2021-03-05-2021-03-11,370774,448,10102,4.43
87,2021-03-06-2021-03-12,370774,467,9809,4.76
87,2021-03-07-2021-03-13,370774,498,10184,4.89
87,2021-03-08-2021-03-14,370774,503,10205,4.93
87,2021-03-09-2021-03-15,370774,555,9630,5.76
87,2021-03-10-2021-03-16,370774,590,10453,5.64
87,2021-03-11-2021-03-17,370774,599,10658,5.62
87,2021-03-12-2021-03-18,370774,606,10940,5.54
87,2021-03-13-2021-03-19,370774,599,11251,5.32
87,2021-03-14-2021-03-20,370774,611,11405,5.36
87,2021-03-15-2021-03-21,370774,612,11420,5.36
87,2021-03-16-2021-03-22,370774,575,11455,5.02
87,2021-03-17-2021-03-23,370774,610,11088,5.5
87,2021-03-18-2021-03-24,370774,654,11519,5.68
87,2021-03-19-2021-03-25,370774,710,11897,5.97
87,2021-03-20-2021-03-26,370774,749,12470,6.01
87,2021-03-21-2021-03-27,370774,798,12784,6.24
87,2021-03-22-2021-03-28,370774,799,12805,6.24
87,2021-03-23-2021-03-29,370774,889,13372,6.65
87,2021-03-24-2021-03-30,370774,902,14235,6.34
87,2021-03-25-2021-03-31,370774,951,14738,6.45
87,2021-03-26-2021-04-01,370774,1010,15286,6.61
87,2021-03-27-2021-04-02,370774,1102,15902,6.93
87,2021-03-28-2021-04-03,370774,1095,16295,6.72
87,2021-03-29-2021-04-04,370774,1089,16290,6.69
87,2021-03-30-2021-04-05,370774,898,13827,6.49
87,2021-03-31-2021-04-06,370774,996,13778,7.23
87,2021-04-01-2021-04-07,370774,1004,13558,7.41
87,2021-04-02-2021-04-08,370774,1042,12818,8.13
87,2021-04-03-2021-04-09,370774,1048,11961,8.76
88,2020-05-13-2020-05-19,359520,27,1562,1.73
88,2020-05-14-2020-05-20,359520,24,1658,1.45
88,2020-05-15-2020-05-21,359520,20,1451,1.38
88,2020-05-16-2020-05-22,359520,25,1461,1.71
88,2020-05-17-2020-05-23,359520,27,1514,1.78
88,2020-05-18-2020-05-24,359520,27,1548,1.74
88,2020-05-19-2020-05-25,359520,26,1504,1.73
88,2020-05-20-2020-05-26,359520,24,1381,1.74
88,2020-05-21-2020-05-27,359520,19,1312,1.45
88,2020-05-22-2020-05-28,359520,22,1508,1.46
88,2020-05-23-2020-05-29,359520,20,1487,1.34
88,2020-05-24-2020-05-30,359520,18,1494,1.2
88,2020-05-25-2020-05-31,359520,18,1478,1.22
88,2020-05-26-2020-06-01,359520,13,1273,1.02
88,2020-05-27-2020-06-02,359520,15,1266,1.18
88,2020-05-28-2020-06-03,359520,16,1279,1.25
88,2020-05-29-2020-06-04,359520,13,1268,1.03
88,2020-05-30-2020-06-05,359520,8,1236,0.65
88,2020-05-31-2020-06-06,359520,10,1249,0.8
88,2020-06-01-2020-06-07,359520,10,1260,0.79
88,2020-06-02-2020-06-08,359520,15,1532,0.98
88,2020-06-03-2020-06-09,359520,15,1611,0.93
88,2020-06-04-2020-06-10,359520,13,1602,0.81
88,2020-06-05-2020-06-11,359520,14,1696,0.83
88,2020-06-06-2020-06-12,359520,17,1773,0.96
88,2020-06-07-2020-06-13,359520,16,1846,0.87
88,2020-06-08-2020-06-14,359520,17,1850,0.92
88,2020-06-09-2020-06-15,359520,15,1889,0.79
88,2020-06-10-2020-06-16,359520,13,1847,0.7
88,2020-06-11-2020-06-17,359520,14,1902,0.74
88,2020-06-12-2020-06-18,359520,12,1878,0.64
88,2020-06-13-2020-06-19,359520,15,1907,0.79
88,2020-06-14-2020-06-20,359520,14,1861,0.75
88,2020-06-15-2020-06-21,359520,13,1863,0.7
88,2020-06-16-2020-06-22,359520,13,1972,0.66
88,2020-06-17-2020-06-23,359520,12,2052,0.58
88,2020-06-18-2020-06-24,359520,13,2061,0.63
88,2020-06-19-2020-06-25,359520,12,2106,0.57
88,2020-06-20-2020-06-26,359520,8,2046,0.39
88,2020-06-21-2020-06-27,359520,8,2089,0.38
88,2020-06-22-2020-06-28,359520,8,2073,0.39
88,2020-06-23-2020-06-29,359520,8,2077,0.39
88,2020-06-24-2020-06-30,359520,12,2057,0.58
88,2020-06-25-2020-07-01,359520,12,2069,0.58
88,2020-06-26-2020-07-02,359520,15,1982,0.76
88,2020-06-27-2020-07-03,359520,14,2015,0.69
88,2020-06-28-2020-07-04,359520,14,1984,0.71
88,2020-06-29-2020-07-05,359520,14,1985,0.71
88,2020-06-30-2020-07-06,359520,12,1828,0.66
88,2020-07-01-2020-07-07,359520,11,1738,0.63
88,2020-07-02-2020-07-08,359520,16,1690,0.95
88,2020-07-03-2020-07-09,359520,18,1681,1.07
88,2020-07-04-2020-07-10,359520,18,1616,1.11
88,2020-07-05-2020-07-11,359520,18,1636,1.1
88,2020-07-06-2020-07-12,359520,18,1624,1.11
88,2020-07-07-2020-07-13,359520,31,1658,1.87
88,2020-07-08-2020-07-14,359520,28,1431,1.96
88,2020-07-09-2020-07-15,359520,41,1482,2.77
88,2020-07-10-2020-07-16,359520,63,1671,3.77
88,2020-07-11-2020-07-17,359520,68,1894,3.59
88,2020-07-12-2020-07-18,359520,75,1980,3.79
88,2020-07-13-2020-07-19,359520,75,1991,3.77
88,2020-07-14-2020-07-20,359520,72,2087,3.45
88,2020-07-15-2020-07-21,359520,79,2683,2.94
88,2020-07-16-2020-07-22,359520,71,2913,2.44
88,2020-07-17-2020-07-23,359520,47,2891,1.63
88,2020-07-18-2020-07-24,359520,48,3368,1.43
88,2020-07-19-2020-07-25,359520,43,3396,1.27
88,2020-07-20-2020-07-26,359520,44,3400,1.29
