date,vac_statut,nb_pcr,nb_pcr_sympt,nb_pcr0,nb_pcr_sympt0,hc,hc_pcr,sc,sc_pcr,dc,dc_pcr,pourcent_parmi_vaccines
2021-07-12,Complet entre 3 mois et 6 mois - sans rappel,12178.69,925.88,123.64,47.37,7.34,5.56,0.37,0.3,2.0,2.0,10.53
2021-07-12,Complet - avec 1 rappel de moins de 3 mois,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-13,Complet de moins de 3 mois - sans rappel,69660.51,4286.2,1086.01,398.9,19.65,16.04,4.05,3.7,1.0,1.0,56.83
2021-07-14,Primo dose efficace,9093.66,575.69,224.69,85.01,7.72,5.62,2.68,2.18,1.22,1.0,25.14
2021-07-23,Non-vaccinés,175910.15,14743.12,12514.78,5394.52,208.05,153.42,58.99,50.94,11.94,8.31,
2021-07-24,Complet de moins de 3 mois - sans rappel,52078.14,3015.98,1450.57,519.92,23.42,16.46,8.23,7.68,1.5,1.17,60.04
2021-07-25,Complet entre 3 mois et 6 mois - sans rappel,4149.1,365.17,86.58,31.49,19.87,16.02,6.0,4.48,2.74,2.0,14.14
2021-07-26,Complet de moins de 3 mois - sans rappel,89825.13,8169.52,3920.83,1683.18,50.49,39.06,12.9,10.87,1.45,1.45,60.26
2021-07-26,Complet de 6 mois ou plus - sans rappel,57.05,3.41,0.79,0.24,0.35,0.31,0.01,0.0,0.1,0.1,0.02
2021-08-01,Complet de 6 mois ou plus - sans rappel,30.17,4.15,0.02,0.0,0.01,0.0,0.01,0.0,0.04,0.0,0.13
2021-08-06,Complet entre 3 mois et 6 mois - sans rappel,24579.6,2172.82,1061.14,363.29,62.5,53.89,11.4,9.32,9.75,6.57,17.14
2021-08-06,Complet - avec 1 rappel entre 3 mois et 6 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-08,Complet de moins de 3 mois - sans rappel,16427.68,978.62,615.83,209.16,50.6,40.38,15.7,12.83,4.48,3.58,59.63
2021-08-08,Complet - avec 1 rappel de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,Complet de 6 mois ou plus - sans rappel,3104.81,226.84,149.47,42.28,3.73,3.57,1.08,1.0,0.32,0.04,1.2
2021-08-14,Primo dose efficace,33216.82,1137.42,819.54,271.61,23.52,16.77,6.96,5.76,3.57,2.39,13.55
2021-08-16,Non-vaccinés,131092.47,15244.84,17656.89,8352.31,480.89,328.49,140.7,103.85,55.85,37.2,
2021-08-16,Complet de 6 mois ou plus - sans rappel,4504.87,371.01,287.71,103.38,10.83,8.38,1.21,0.64,1.78,0.88,1.39
2021-08-23,Non-vaccinés,109806.83,13647.81,15062.45,6999.95,453.5,307.6,109.14,83.87,63.85,44.16,
2021-08-23,Primo dose récente,19867.35,1230.96,1155.05,597.48,22.0,17.22,9.18,8.58,1.01,1.0,5.06
2021-08-25,Primo dose efficace,33508.34,2184.41,993.63,425.93,28.45,25.82,9.7,7.43,6.39,4.51,13.36
2021-08-25,Complet de 6 mois ou plus - sans rappel,6629.87,424.66,298.9,83.2,11.13,7.67,3.84,3.1,2.76,1.2,2.7
2021-08-26,Complet - avec 1 rappel de moins de 3 mois,0.16,0.1,0.1,0.1,0.03,0.0,0.0,0.0,0.01,0.01,0.0
2021-08-27,Complet - avec 1 rappel de moins de 3 mois,1.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0
2021-08-28,Complet de 6 mois ou plus - sans rappel,3139.28,257.99,123.08,50.5,15.99,11.34,1.8,1.34,4.49,3.36,3.15
2021-08-29,Complet de 6 mois ou plus - sans rappel,1066.66,131.01,57.97,21.24,17.26,15.31,1.16,1.0,8.05,4.21,3.19
2021-08-31,Complet de 6 mois ou plus - sans rappel,8157.37,566.42,347.81,96.57,15.81,12.32,1.66,1.17,3.9,3.35,3.29
2021-09-04,Complet - avec 1 rappel de moins de 3 mois,0.02,0.0,0.0,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.0
2021-09-06,Non-vaccinés,80183.62,9337.33,8219.46,3542.56,281.72,196.14,87.11,71.37,38.6,20.07,
2021-09-06,Complet - avec 1 rappel entre 3 mois et 6 mois,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-07,Complet - avec 1 rappel entre 3 mois et 6 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,Primo dose efficace,23279.8,1180.14,432.76,139.25,17.67,14.96,5.45,3.77,4.6,1.96,8.02
2021-09-23,Non-vaccinés,58969.7,7643.04,2579.51,1029.84,141.91,101.46,32.98,27.53,19.11,15.01,
2021-09-24,Primo dose récente,4776.15,259.19,68.47,29.85,1.84,1.15,0.15,0.11,0.14,0.14,1.31
2021-09-24,Complet de moins de 3 mois - sans rappel,47733.12,7183.16,954.82,389.47,30.01,24.18,6.73,5.85,5.22,4.84,53.15
2021-09-25,Complet - avec 2 rappels de moins de 3 mois,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-26,Complet - avec 1 rappel de moins de 3 mois,453.78,32.03,7.55,2.0,2.22,2.17,1.15,1.15,0.0,0.0,1.22
2021-09-27,Primo dose efficace,13198.33,1086.44,221.93,66.79,9.62,6.59,3.1,2.52,2.69,1.22,5.34
2021-09-27,Complet - avec 1 rappel entre 3 mois et 6 mois,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-29,Non-vaccinés,48859.38,7007.4,2144.45,871.27,108.23,79.11,24.39,16.5,22.13,16.59,
2021-09-29,Complet - avec 2 rappels de moins de 3 mois,1.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,Complet entre 3 mois et 6 mois - sans rappel,43474.59,4265.23,796.47,336.83,40.55,31.6,7.55,4.58,8.57,7.27,39.78
2021-10-01,Complet - avec 1 rappel entre 3 mois et 6 mois,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,Complet - avec 2 rappels de moins de 3 mois,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02,Complet entre 3 mois et 6 mois - sans rappel,35064.37,2109.33,432.17,160.26,30.47,21.77,4.94,4.5,9.24,6.84,40.63
2021-10-03,Non-vaccinés,8339.57,945.06,343.18,104.32,89.28,63.74,30.79,21.84,16.56,14.33,
2021-10-03,Complet de 6 mois ou plus - sans rappel,1706.62,146.86,26.94,5.92,3.47,2.55,0.43,0.15,2.82,1.56,4.69
2021-10-03,Complet - avec 2 rappels de moins de 3 mois,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,Complet de 6 mois ou plus - sans rappel,9046.14,718.49,210.25,75.38,13.85,10.63,6.44,5.78,5.5,3.84,4.72
2021-10-06,Non-vaccinés,42725.06,5526.48,1770.09,722.95,88.43,58.7,23.79,15.56,21.97,19.34,
2021-10-06,Complet entre 3 mois et 6 mois - sans rappel,41643.04,4839.87,805.91,367.71,36.69,26.31,6.18,5.49,4.48,4.32,43.07
2021-10-08,Primo dose efficace,9640.0,590.46,134.26,44.01,7.93,5.95,0.37,0.24,0.18,0.0,4.27
2021-10-08,Complet - avec 1 rappel entre 3 mois et 6 mois,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09,Complet - avec 1 rappel de moins de 3 mois,2571.63,114.44,10.96,4.42,3.48,2.42,0.09,0.0,1.06,1.0,2.4
2021-10-12,Complet de moins de 3 mois - sans rappel,32160.36,5412.93,586.91,256.9,17.01,9.01,3.61,2.44,0.68,0.19,40.54
2021-10-12,Complet de 6 mois ou plus - sans rappel,8368.37,833.29,211.01,96.21,24.64,16.84,2.85,2.58,0.95,0.37,5.56
2021-10-13,Complet - avec 2 rappels de moins de 3 mois,4.01,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14,Non-vaccinés,71581.75,6147.99,2023.12,829.85,91.2,65.63,18.83,15.97,16.99,11.82,
2021-10-14,Complet de moins de 3 mois - sans rappel,29433.48,4493.36,544.25,219.34,18.85,13.69,2.49,0.22,2.59,1.27,39.25
2021-10-14,Complet - avec 1 rappel de 6 mois ou plus,0.06,0.0,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0
2021-10-15,Primo dose récente,1517.2,97.2,35.59,16.75,0.14,0.06,0.14,0.12,0.04,0.0,0.77
2021-10-16,Non-vaccinés,26311.72,2551.86,915.59,391.37,72.48,58.07,20.56,14.34,9.68,8.01,
2021-10-17,Primo dose efficace,1383.98,74.36,12.39,2.94,1.13,0.73,1.64,1.47,0.19,0.0,3.65
2021-10-17,Complet - avec 1 rappel de moins de 3 mois,1148.44,83.22,5.28,1.3,1.76,0.57,1.59,1.56,0.31,0.0,3.18
2021-10-19,Complet de 6 mois ou plus - sans rappel,9865.51,1088.84,328.84,148.16,27.43,21.02,5.88,4.67,5.18,4.44,6.6
2021-10-19,Complet - avec 2 rappels de moins de 3 mois,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-20,Complet - avec 1 rappel entre 3 mois et 6 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21,Complet entre 3 mois et 6 mois - sans rappel,43260.18,6840.08,1711.28,854.17,55.2,44.38,11.53,8.67,7.53,6.0,51.41
2021-10-21,Complet de 6 mois ou plus - sans rappel,7302.85,1116.14,303.5,150.26,21.88,14.24,6.56,5.29,3.88,2.41,7.01
2021-10-24,Primo dose efficace,1312.26,60.52,18.12,4.23,2.24,0.71,1.73,1.39,0.16,0.0,3.37
2021-10-27,Non-vaccinés,31882.46,4935.88,2048.06,965.22,111.84,84.55,30.64,28.25,26.26,17.06,
2021-10-27,Complet de 6 mois ou plus - sans rappel,10388.58,1244.87,414.24,210.39,37.55,30.57,5.39,5.1,8.86,6.58,8.12
2021-10-28,Non-vaccinés,28448.26,4805.88,2001.24,927.55,107.96,83.99,31.96,24.97,10.82,10.82,
2021-10-30,Complet de 6 mois ou plus - sans rappel,9072.97,788.61,358.42,152.46,38.27,30.5,6.5,5.53,11.83,9.73,8.78
2021-11-01,Non-vaccinés,8693.89,1054.81,498.63,208.95,73.47,56.63,22.2,17.98,16.57,15.23,
2021-11-04,Non-vaccinés,26610.48,5125.53,2642.14,1293.92,120.54,90.56,37.96,31.72,17.6,14.12,
2021-11-04,Complet - avec 1 rappel de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-04,Complet - avec 2 rappels de moins de 3 mois,8.15,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-05,Primo dose efficace,5141.61,506.36,146.47,67.18,8.45,6.32,1.36,1.36,0.6,0.12,3.06
2021-11-07,Primo dose récente,183.43,9.55,6.77,4.6,0.26,0.26,0.14,0.14,0.0,0.0,0.48
2021-11-09,Complet - avec 1 rappel entre 3 mois et 6 mois,1.48,0.23,0.23,0.23,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2021-11-10,Primo dose efficace,4625.41,534.06,132.7,55.43,8.31,5.31,2.09,2.08,0.18,0.18,3.0
2021-11-10,Complet entre 3 mois et 6 mois - sans rappel,60576.09,10330.89,3523.9,1841.85,78.08,61.63,16.7,15.01,8.0,6.75,55.39
2021-11-18,Complet - avec 1 rappel de moins de 3 mois,11386.19,1285.41,230.93,79.51,12.37,10.48,2.78,1.61,1.0,0.4,8.22
2021-11-20,Complet - avec 1 rappel de moins de 3 mois,11095.11,716.96,184.33,48.42,16.42,11.76,2.32,2.17,1.78,0.55,8.63
2021-11-21,Complet - avec 1 rappel de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21,Complet - avec 2 rappels de moins de 3 mois,4.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2021-11-24,Complet de moins de 3 mois - sans rappel,24721.11,5360.83,1626.28,821.86,33.04,25.36,8.98,8.34,3.67,2.28,16.22
2021-11-26,Complet - avec 1 rappel entre 3 mois et 6 mois,1.52,0.0,0.4,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0
2021-11-27,Complet de 6 mois ou plus - sans rappel,20103.3,2847.9,1664.19,763.14,102.38,88.3,13.19,10.47,19.81,16.93,12.35
2021-12-01,Complet de moins de 3 mois - sans rappel,24491.03,5053.61,1934.96,911.04,44.91,37.24,9.82,7.63,5.93,5.5,12.34
2021-12-03,Complet - avec 3 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-08,Primo dose efficace,6581.62,1012.24,489.69,215.97,25.85,18.37,1.83,1.52,1.85,0.65,2.33
2021-12-08,Complet de moins de 3 mois - sans rappel,23155.74,4565.52,1905.31,926.5,45.46,33.17,12.78,10.68,6.07,2.49,9.79
2021-12-11,Non-vaccinés,54916.28,9994.41,8544.36,3490.55,374.1,285.31,131.94,104.38,63.34,51.82,
2022-03-06,Complet - avec 2 rappels entre 3 mois et 6 mois,8.38,2.1,1.13,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-03-07,Complet - avec 2 rappels de moins de 3 mois,1266.17,121.42,111.73,50.08,2.95,2.61,1.01,1.01,0.02,0.0,0.54
2022-03-07,Complet - avec 2 rappels entre 3 mois et 6 mois,53.21,1.87,7.59,1.32,1.0,1.0,1.0,1.0,0.03,0.0,0.01
2022-03-08,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-09,Primo dose efficace,1761.67,315.5,261.81,131.07,10.3,9.73,1.71,1.71,1.92,1.8,1.28
2022-03-09,Complet de 6 mois ou plus - sans rappel,15553.97,3582.44,2522.95,1434.14,74.18,56.07,6.93,6.25,18.09,16.3,14.82
2022-03-09,Complet - avec 1 rappel entre 3 mois et 6 mois,33911.79,5832.72,5786.44,2910.17,261.41,207.39,30.74,25.16,29.38,20.85,21.23
2022-03-09,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,Complet de moins de 3 mois - sans rappel,4587.15,1142.04,894.67,485.75,23.37,18.9,4.27,2.87,2.2,1.44,3.57
2022-03-10,Complet de 6 mois ou plus - sans rappel,13559.46,3402.03,2257.34,1295.85,70.71,55.67,12.45,9.73,9.7,6.35,15.0
2022-03-10,Complet - avec 3 rappels de moins de 3 mois,2.14,1.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,Complet de moins de 3 mois - sans rappel,4860.26,1190.81,921.8,515.18,28.49,23.43,1.0,0.5,2.03,1.41,3.53
2022-03-11,Complet - avec 2 rappels de moins de 3 mois,939.01,116.24,87.13,37.13,5.79,5.27,0.02,0.0,0.09,0.02,0.57
2022-03-11,Complet - avec 2 rappels entre 3 mois et 6 mois,42.35,5.63,7.26,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.02
2022-03-12,Non-vaccinés,17679.54,4485.82,3899.39,2010.07,169.98,132.53,17.78,14.59,30.82,24.36,
2022-03-12,Complet entre 3 mois et 6 mois - sans rappel,5690.08,988.01,930.7,442.74,39.24,30.7,1.09,0.92,11.18,10.17,6.43
2022-03-14,Complet - avec 1 rappel entre 3 mois et 6 mois,65063.13,13094.51,14770.18,7792.54,368.23,279.59,31.1,25.62,39.41,33.7,26.31
2022-03-15,Complet - avec 1 rappel de 6 mois ou plus,1486.04,224.05,288.82,114.2,19.4,14.66,0.05,0.05,3.67,2.36,0.6
2022-03-15,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.07,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,Complet - avec 1 rappel de 6 mois ou plus,1580.24,289.35,350.33,156.47,22.77,19.91,0.07,0.05,3.01,2.78,0.71
2022-03-16,Complet - avec 2 rappels entre 3 mois et 6 mois,73.4,13.16,14.04,6.66,1.57,1.07,0.0,0.0,0.01,0.0,0.03
2022-03-16,Complet - avec 2 rappels de 6 mois ou plus,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,Non-vaccinés,28295.5,9986.89,7960.73,4802.22,228.2,179.54,19.48,14.29,22.97,17.77,
2022-03-17,Complet - avec 1 rappel de moins de 3 mois,53872.46,18047.1,15041.88,9491.5,190.33,151.34,25.43,21.59,7.4,6.12,41.94
2022-03-18,Complet - avec 1 rappel entre 3 mois et 6 mois,55396.68,14371.45,15571.54,8533.95,376.66,297.23,33.53,29.75,26.62,22.17,31.77
2022-03-18,Complet - avec 1 rappel de 6 mois ou plus,2006.67,359.78,522.76,220.64,23.14,17.58,2.04,2.04,2.47,2.15,0.9
2022-03-19,Primo dose efficace,1263.28,230.22,186.22,93.14,6.96,3.49,0.29,0.04,2.04,2.0,1.23
2022-03-19,Complet entre 3 mois et 6 mois - sans rappel,5874.36,1400.06,1444.06,819.63,31.88,25.07,2.43,1.45,1.25,0.76,5.72
2022-03-19,Complet de 6 mois ou plus - sans rappel,14610.45,3432.27,3146.27,1784.91,46.43,37.66,12.08,9.98,15.43,14.81,16.18
2022-03-20,Complet - avec 3 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-22,Complet - avec 2 rappels de moins de 3 mois,1311.15,266.63,256.01,125.21,6.85,4.68,0.0,0.0,0.0,0.0,0.63
2022-03-23,Complet entre 3 mois et 6 mois - sans rappel,10058.21,3656.7,3395.89,2118.79,61.63,52.33,5.97,5.77,7.77,7.15,5.44
2022-03-24,Primo dose efficace,1901.61,545.67,452.63,257.92,19.61,17.73,2.49,1.49,2.28,2.0,1.21
2022-03-24,Complet entre 3 mois et 6 mois - sans rappel,8887.53,3411.89,3082.49,1982.65,40.17,26.2,3.1,2.55,6.02,5.11,5.3
2022-03-24,Complet - avec 2 rappels entre 3 mois et 6 mois,124.41,34.1,34.19,19.15,0.07,0.04,0.0,0.0,0.0,0.0,0.04
2022-03-24,Complet - avec 2 rappels de 6 mois ou plus,3.35,0.08,1.14,0.08,0.09,0.09,0.0,0.0,0.0,0.0,0.0
2022-03-24,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,Non-vaccinés,37121.28,15337.85,13596.79,8274.13,229.64,179.55,18.45,13.59,24.74,16.82,
2022-03-25,Complet - avec 2 rappels de 6 mois ou plus,3.61,0.14,1.41,0.14,1.09,1.09,0.0,0.0,0.0,0.0,0.0
2022-03-26,Complet de moins de 3 mois - sans rappel,4121.64,1254.85,1223.39,689.72,18.44,15.7,1.65,1.35,2.46,2.38,2.86
2022-03-27,Complet entre 3 mois et 6 mois - sans rappel,1913.12,417.96,454.36,209.68,35.12,27.14,6.3,3.8,6.8,5.38,4.93
2022-03-28,Complet de 6 mois ou plus - sans rappel,36095.49,14386.2,12971.23,8201.34,120.06,92.07,15.95,14.56,10.41,7.94,17.11
2022-03-28,Complet - avec 2 rappels de moins de 3 mois,2328.55,466.66,543.08,257.62,11.98,8.95,2.81,2.2,0.29,0.0,0.76
2022-03-30,Complet de 6 mois ou plus - sans rappel,29146.74,11444.09,9028.7,5623.85,116.48,89.01,9.24,7.63,17.61,14.99,17.25
2022-03-30,Complet - avec 3 rappels de moins de 3 mois,4.28,3.07,2.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-31,Complet de 6 mois ou plus - sans rappel,24217.03,9967.35,7677.95,4864.51,114.82,88.56,12.73,9.64,8.42,6.46,17.37
2022-03-31,Complet - avec 1 rappel de 6 mois ou plus,5573.11,1222.15,1710.86,760.95,74.86,51.39,9.41,6.02,6.62,6.0,1.71
2022-03-31,Complet - avec 3 rappels de moins de 3 mois,2.18,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,Primo dose récente,69.23,17.55,17.64,9.34,0.21,0.17,0.0,0.0,0.0,0.0,0.03
2022-04-01,Complet - avec 2 rappels entre 3 mois et 6 mois,156.79,44.81,52.33,24.74,2.47,2.43,0.02,0.0,0.04,0.0,0.05
2022-04-01,Complet - avec 2 rappels de 6 mois ou plus,2.37,1.01,1.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02,Complet de moins de 3 mois - sans rappel,3493.47,1036.73,1045.24,594.99,13.76,11.41,2.22,2.03,1.53,0.03,2.67
2022-04-03,Primo dose récente,19.07,1.45,5.57,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.03
2022-04-03,Complet de 6 mois ou plus - sans rappel,5102.63,1175.87,1183.67,557.09,88.6,71.32,9.81,9.04,10.97,9.65,17.63
2022-04-04,Complet de 6 mois ou plus - sans rappel,33636.18,12669.33,11481.57,7114.16,95.9,72.45,15.4,13.82,13.3,10.23,17.64
2022-04-04,Complet - avec 2 rappels de 6 mois ou plus,9.34,2.07,2.42,1.02,0.17,0.17,0.0,0.0,0.0,0.0,0.0
2022-04-05,Primo dose efficace,2161.75,554.8,513.79,269.62,25.43,17.89,2.01,1.0,3.44,3.0,1.18
2022-04-05,Complet - avec 1 rappel de 6 mois ou plus,8377.39,1423.23,2328.37,870.28,109.64,85.97,9.03,6.94,14.26,10.75,1.99
2022-04-05,Complet - avec 2 rappels de moins de 3 mois,2295.17,429.73,493.31,235.45,17.31,12.3,1.1,0.0,2.26,2.0,1.03
2022-04-06,Complet - avec 2 rappels entre 3 mois et 6 mois,211.76,55.53,76.55,42.45,1.29,0.14,0.02,0.0,0.06,0.06,0.07
2022-04-07,Primo dose récente,95.9,23.75,20.26,15.0,1.08,1.08,0.0,0.0,0.06,0.0,0.04
2022-04-07,Complet - avec 2 rappels de moins de 3 mois,2043.86,460.34,525.43,249.42,23.95,16.79,4.39,4.09,1.49,0.41,1.13
2022-04-09,Primo dose efficace,1293.45,240.07,272.17,114.68,9.3,5.83,1.37,1.0,3.44,3.08,1.17
2022-04-10,Complet - avec 2 rappels de 6 mois ou plus,2.11,1.0,1.08,1.0,1.04,1.04,0.0,0.0,0.0,0.0,0.0
2022-04-11,Complet - avec 2 rappels de moins de 3 mois,3546.36,656.05,837.62,383.01,17.68,12.5,1.42,0.59,1.63,0.35,1.24
2022-04-12,Complet de 6 mois ou plus - sans rappel,25585.95,8371.29,7021.81,4193.19,124.89,95.56,13.84,12.9,16.58,13.32,18.13
2022-04-15,Complet - avec 3 rappels de moins de 3 mois,3.29,1.11,0.05,0.01,0.1,0.1,0.05,0.0,0.0,0.0,0.0
2022-04-16,Complet de 6 mois ou plus - sans rappel,16176.72,3276.23,3307.57,1705.57,81.65,66.23,8.43,6.72,12.7,10.36,18.36
2022-04-16,Complet - avec 2 rappels de 6 mois ou plus,4.18,1.12,1.1,1.08,0.06,0.06,0.0,0.0,0.0,0.0,0.0
2022-04-17,Complet - avec 1 rappel entre 3 mois et 6 mois,17757.99,3471.9,4799.85,2039.75,329.96,266.11,61.45,51.83,31.5,24.81,54.86
2022-04-17,Complet - avec 2 rappels entre 3 mois et 6 mois,54.67,8.35,9.95,5.21,6.37,6.27,0.14,0.14,0.14,0.1,0.16
2022-04-17,Complet - avec 3 rappels de moins de 3 mois,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-19,Complet - avec 3 rappels de moins de 3 mois,5.67,0.09,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-21,Complet entre 3 mois et 6 mois - sans rappel,5262.04,1655.18,1543.27,913.32,55.4,43.39,5.63,5.0,7.67,7.17,4.16
2022-04-21,Complet - avec 2 rappels de 6 mois ou plus,5.87,1.27,3.51,1.22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-22,Primo dose récente,58.36,8.92,13.65,5.48,2.14,2.1,0.08,0.0,0.0,0.0,0.02
2022-04-22,Primo dose efficace,1384.96,297.42,290.65,148.51,22.31,18.1,1.54,1.29,2.96,2.64,1.16
2022-04-22,Complet - avec 1 rappel entre 3 mois et 6 mois,81470.4,25774.89,27926.52,16315.13,520.52,412.16,71.12,62.01,46.72,37.65,56.95
2022-04-23,Non-vaccinés,17866.56,3550.93,3645.81,1811.84,198.42,167.8,13.82,11.98,35.68,30.37,
2022-04-23,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-24,Complet entre 3 mois et 6 mois - sans rappel,1340.48,209.0,238.47,100.31,28.94,21.65,3.31,3.23,7.04,5.6,4.1
2022-04-24,Complet - avec 1 rappel entre 3 mois et 6 mois,17994.0,3358.77,4073.72,1853.38,298.8,246.93,40.87,36.56,49.35,38.7,57.85
2022-04-25,Complet - avec 3 rappels de moins de 3 mois,11.74,0.17,1.24,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0
2022-04-26,Complet de 6 mois ou plus - sans rappel,18769.98,4136.57,3298.06,1783.01,85.91,72.97,18.52,14.81,7.75,6.45,18.74
2022-04-28,Complet entre 3 mois et 6 mois - sans rappel,3928.5,973.91,938.18,506.17,41.82,34.02,3.58,3.42,7.9,6.03,4.1
2022-04-28,Complet - avec 1 rappel entre 3 mois et 6 mois,58781.07,17374.0,18070.44,10467.77,428.33,346.07,57.34,48.95,50.16,43.05,58.78
2022-04-28,Complet - avec 2 rappels de moins de 3 mois,2578.64,428.76,443.25,170.62,30.15,25.07,3.4,1.84,2.89,2.38,1.9
2022-04-29,Complet entre 3 mois et 6 mois - sans rappel,4122.59,1012.95,983.35,536.69,34.01,25.6,0.74,0.48,5.84,3.43,4.09
2022-04-29,Complet - avec 2 rappels de moins de 3 mois,2869.83,423.59,446.33,173.86,30.47,18.76,3.86,3.22,5.69,5.0,1.96
2022-04-30,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
2022-05-01,Complet - avec 2 rappels entre 3 mois et 6 mois,97.36,12.86,8.4,2.28,0.23,0.21,0.15,0.15,1.29,1.25,0.28
2022-05-01,Complet - avec 3 rappels de moins de 3 mois,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2022-05-02,Complet de moins de 3 mois - sans rappel,1847.27,422.0,454.59,259.52,10.84,8.58,1.25,1.25,1.12,1.0,1.27
2022-05-02,Complet - avec 1 rappel de 6 mois ou plus,12081.08,1743.42,2586.74,1086.45,112.28,91.99,8.41,6.0,13.39,10.68,4.42
2022-05-02,Complet - avec 3 rappels de moins de 3 mois,3.23,0.26,0.33,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-03,Complet - avec 1 rappel de moins de 3 mois,8661.3,1659.36,1432.89,813.02,26.07,20.25,3.29,2.99,4.28,3.12,7.75
2022-05-03,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
